FIRST_SWITCHED,IN_BYTES,IN_PKTS,IPV4_DST_ADDR,L4_DST_PORT,L4_SRC_PORT,LAST_SWITCHED,PROTOCOL,SRC_TOS,TCP_FLAGS,IP,DURATION,device_model,partition,SRC_AS,DST_AS,INPUT_SNMP,OUTPUT_SNMP,IPV4_SRC_ADDR,MAC,category,type,date,inter_arrival_time
1579515571.0,1976.0,22.0,40.90.22.190,443.0,51910.0,1579511354.0,6.0,0.0,27.0,40,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-20,0.0
1579515572.0,868.0,10.0,95.101.199.25,443.0,51913.0,1579511354.0,6.0,0.0,31.0,95,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-20,1.0
1579515572.0,52.0,1.0,52.139.250.253,443.0,49462.0,1579511354.0,6.0,0.0,2.0,52,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-20,0.0
1579515572.0,1656.0,20.0,13.107.3.128,443.0,51914.0,1579511355.0,6.0,0.0,27.0,13,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-20,0.0
1579515572.0,2522.0,17.0,13.107.3.128,443.0,51915.0,1579511358.0,6.0,0.0,27.0,13,4214.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-20,0.0
1579698195.0,101.0,1.0,108.177.119.189,443.0,49983.0,1579693978.0,17.0,0.0,0.0,108,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,182623.0
1579698195.0,102.0,1.0,172.217.17.110,443.0,64648.0,1579693978.0,17.0,0.0,0.0,172.217,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698196.0,76.0,1.0,51.137.137.111,123.0,123.0,1579693978.0,17.0,0.0,0.0,51,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,1.0
1579698196.0,101.0,1.0,108.177.127.189,443.0,57939.0,1579693978.0,17.0,0.0,0.0,108,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698198.0,6145.0,10.0,162.125.19.131,443.0,62602.0,1579693981.0,6.0,0.0,26.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,2.0
1579698201.0,5549.0,9.0,172.217.20.74,443.0,50927.0,1579693998.0,17.0,0.0,0.0,172.217,4203.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,3.0
1579698201.0,3544.0,7.0,172.217.17.74,443.0,50928.0,1579693998.0,17.0,0.0,0.0,172.217,4203.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,852.0,10.0,216.58.208.99,443.0,59433.0,1579694023.0,17.0,0.0,0.0,216.58.208,4178.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,2318.0,12.0,13.32.172.73,443.0,62611.0,1579693997.0,6.0,0.0,26.0,13,4204.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,5331.0,12.0,172.217.17.110,443.0,62032.0,1579694029.0,17.0,0.0,0.0,172.217,4172.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,6558.0,13.0,108.177.119.189,443.0,63563.0,1579694029.0,17.0,0.0,0.0,108,4172.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,6648.0,15.0,108.177.127.189,443.0,56700.0,1579694029.0,17.0,0.0,0.0,108,4172.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,2657.0,15.0,31.13.90.51,443.0,62610.0,1579693995.0,6.0,0.0,26.0,31,4206.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,4857.0,10.0,172.217.168.238,443.0,60538.0,1579694005.0,17.0,0.0,0.0,172.217,4196.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,3835.0,23.0,3.120.198.117,443.0,62613.0,1579694029.0,6.0,0.0,26.0,3,4172.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,22543.0,32.0,31.13.90.51,443.0,62609.0,1579693989.0,6.0,0.0,26.0,31,4212.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,1561.0,9.0,31.13.90.51,443.0,62614.0,1579693984.0,6.0,0.0,27.0,31,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,1122.0,8.0,173.194.79.188,5228.0,62612.0,1579693984.0,6.0,0.0,26.0,173.194,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698201.0,4148.0,7.0,172.217.17.106,443.0,52293.0,1579693998.0,17.0,0.0,0.0,172.217,4203.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698202.0,1561.0,9.0,31.13.90.51,443.0,62615.0,1579693984.0,6.0,0.0,27.0,31,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,1.0
1579698212.0,3466.0,13.0,52.184.80.179,443.0,62618.0,1579693995.0,6.0,0.0,27.0,52,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,10.0
1579698212.0,3171.0,14.0,40.90.189.152,443.0,49493.0,1579693998.0,6.0,0.0,26.0,40,4214.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698214.0,1484.0,13.0,162.125.35.135,443.0,62619.0,1579693999.0,6.0,0.0,26.0,162.125,4215.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,2.0
1579698234.0,111.0,2.0,31.13.90.51,443.0,62609.0,1579694017.0,6.0,0.0,24.0,31,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,20.0
1579698246.0,7716.0,22.0,162.125.35.135,443.0,62619.0,1579694034.0,6.0,0.0,29.0,162.125,4212.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,12.0
1579698246.0,3225.0,14.0,162.125.35.135,443.0,62624.0,1579694031.0,6.0,0.0,31.0,162.125,4215.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698246.0,172.0,4.0,162.125.81.1,443.0,62621.0,1579694030.0,6.0,0.0,19.0,162.125,4216.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698246.0,172.0,4.0,162.125.248.1,443.0,62622.0,1579694029.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698246.0,41.0,1.0,173.194.79.188,5228.0,62612.0,1579694029.0,6.0,0.0,16.0,173.194,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698246.0,172.0,4.0,162.125.2.1,443.0,62623.0,1579694030.0,6.0,0.0,19.0,162.125,4216.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698247.0,172.0,4.0,162.125.82.1,443.0,62625.0,1579694030.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,1.0
1579698247.0,172.0,4.0,162.125.68.1,443.0,62627.0,1579694030.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698247.0,172.0,4.0,162.125.80.1,443.0,62628.0,1579694030.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698247.0,172.0,4.0,162.125.9.1,443.0,62630.0,1579694031.0,6.0,0.0,19.0,162.125,4216.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698247.0,3187.0,13.0,162.125.36.1,443.0,62629.0,1579694031.0,6.0,0.0,31.0,162.125,4216.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698247.0,4866.0,18.0,162.125.36.1,443.0,62626.0,1579694033.0,6.0,0.0,31.0,162.125,4214.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698248.0,288.0,5.0,162.125.66.1,80.0,62631.0,1579694031.0,6.0,0.0,27.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,1.0
1579698248.0,172.0,4.0,162.125.7.1,443.0,62632.0,1579694031.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698249.0,6089.0,22.0,162.125.36.1,443.0,62636.0,1579694037.0,6.0,0.0,31.0,162.125,4212.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,1.0
1579698249.0,1691.0,10.0,162.125.36.1,443.0,62639.0,1579694033.0,6.0,0.0,31.0,162.125,4216.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698249.0,172.0,4.0,162.125.67.1,443.0,62637.0,1579694032.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698249.0,172.0,4.0,162.125.64.1,443.0,62633.0,1579694031.0,6.0,0.0,19.0,162.125,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698249.0,172.0,4.0,162.125.66.1,443.0,62634.0,1579694031.0,6.0,0.0,19.0,162.125,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698249.0,172.0,4.0,162.125.5.1,443.0,62640.0,1579694032.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698249.0,172.0,4.0,162.125.71.1,443.0,62635.0,1579694032.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698249.0,172.0,4.0,162.125.248.1,443.0,62638.0,1579694032.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698250.0,172.0,4.0,162.125.6.1,443.0,62644.0,1579694033.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,1.0
1579698250.0,3805.0,14.0,162.125.36.1,443.0,62642.0,1579694035.0,6.0,0.0,26.0,162.125,4215.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698250.0,1654.0,9.0,162.125.36.1,443.0,62646.0,1579694034.0,6.0,0.0,31.0,162.125,4216.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698250.0,172.0,4.0,162.125.4.1,443.0,62643.0,1579694033.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698250.0,172.0,4.0,162.125.69.1,443.0,62645.0,1579694033.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698250.0,172.0,4.0,162.125.70.1,443.0,62641.0,1579694032.0,6.0,0.0,19.0,162.125,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698250.0,172.0,4.0,162.125.3.1,443.0,62647.0,1579694033.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698251.0,172.0,4.0,162.125.8.1,443.0,62651.0,1579694034.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,1.0
1579698251.0,2763.0,12.0,162.125.36.1,443.0,62653.0,1579694037.0,6.0,0.0,31.0,162.125,4214.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698251.0,172.0,4.0,162.125.65.1,443.0,62648.0,1579694034.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698251.0,172.0,4.0,162.125.1.1,443.0,62654.0,1579694034.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698251.0,1651.0,9.0,162.125.36.1,443.0,62649.0,1579694034.0,6.0,0.0,31.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698251.0,172.0,4.0,162.125.248.1,443.0,62650.0,1579694034.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698251.0,172.0,4.0,162.125.83.1,443.0,62655.0,1579694034.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698252.0,172.0,4.0,162.125.72.1,443.0,62656.0,1579694034.0,6.0,0.0,19.0,162.125,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,1.0
1579698252.0,172.0,4.0,162.125.11.1,443.0,62657.0,1579694034.0,6.0,0.0,19.0,162.125,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698252.0,172.0,4.0,162.125.66.1,443.0,62659.0,1579694035.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698252.0,172.0,4.0,162.125.64.1,443.0,62660.0,1579694035.0,6.0,0.0,19.0,162.125,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698252.0,1692.0,10.0,162.125.36.1,443.0,62658.0,1579694037.0,6.0,0.0,31.0,162.125,4215.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
1579698257.0,41.0,1.0,31.13.90.51,443.0,62610.0,1579694040.0,6.0,0.0,16.0,31,4217.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,5.0
1579698259.0,333.0,6.0,31.13.90.51,443.0,62609.0,1579694073.0,6.0,0.0,24.0,31,4186.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,2.0
1579698260.0,41.0,1.0,13.32.172.73,443.0,62611.0,1579694042.0,6.0,0.0,16.0,13,4218.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,1.0
1579698262.0,912.0,13.0,3.120.198.117,443.0,62613.0,1579694090.0,6.0,0.0,24.0,3,4172.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,2.0
1579698271.0,214.0,4.0,108.177.119.189,443.0,63563.0,1579694094.0,17.0,0.0,0.0,108,4177.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,9.0
1579698273.0,742.0,6.0,172.217.17.110,443.0,62032.0,1579694097.0,17.0,0.0,0.0,172.217,4176.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,2.0
1579698273.0,214.0,4.0,108.177.127.189,443.0,56700.0,1579694099.0,17.0,0.0,0.0,108,4174.0,laptop.Dell.Latitude_7400,training,0.0,0.0,6.0,1.0,192.168.1.210,4C:1D:96:A9:AE:66,Non-IoT,laptop,2020-01-22,0.0
