FIRST_SWITCHED,IN_BYTES,IN_PKTS,IPV4_DST_ADDR,L4_DST_PORT,L4_SRC_PORT,LAST_SWITCHED,PROTOCOL,SRC_TOS,TCP_FLAGS,IP,DURATION,device_model,partition,SRC_AS,DST_AS,INPUT_SNMP,OUTPUT_SNMP,IPV4_SRC_ADDR,MAC,category,type,date,inter_arrival_time
1579047144.0,76.0,1.0,158.121.104.4,123.0,40596.0,1579042928.0,17.0,0.0,0.0,158.121,4216.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579047146.0,76.0,1.0,192.6.38.127,123.0,41176.0,1579042930.0,17.0,0.0,0.0,192.6.38,4216.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579047148.0,76.0,1.0,216.133.140.77,123.0,41093.0,1579042932.0,17.0,0.0,0.0,216.133.140,4216.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579047150.0,76.0,1.0,140.221.8.88,123.0,58179.0,1579042934.0,17.0,0.0,0.0,140.221,4216.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579047152.0,76.0,1.0,66.243.43.2,123.0,53564.0,1579042936.0,17.0,0.0,0.0,66,4216.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050754.0,76.0,1.0,133.100.9.2,123.0,35210.0,1579046537.0,17.0,0.0,0.0,133.100,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,3602.0
1579050756.0,76.0,1.0,139.78.100.163,123.0,57139.0,1579046539.0,17.0,0.0,0.0,139.78,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050758.0,76.0,1.0,131.107.1.10,123.0,45407.0,1579046541.0,17.0,0.0,0.0,131.107,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050760.0,76.0,1.0,199.165.76.11,123.0,35607.0,1579046543.0,17.0,0.0,0.0,199.165.76,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050762.0,76.0,1.0,140.142.16.34,123.0,45925.0,1579046545.0,17.0,0.0,0.0,140.142,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050764.0,76.0,1.0,128.138.140.44,123.0,33301.0,1579046547.0,17.0,0.0,0.0,128.138,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050766.0,76.0,1.0,137.146.210.250,123.0,56753.0,1579046549.0,17.0,0.0,0.0,137.146,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050768.0,76.0,1.0,192.36.144.22,123.0,40073.0,1579046551.0,17.0,0.0,0.0,192.36.144,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050770.0,76.0,1.0,129.7.1.66,123.0,38600.0,1579046553.0,17.0,0.0,0.0,129.7,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050772.0,76.0,1.0,192.43.244.18,123.0,57998.0,1579046555.0,17.0,0.0,0.0,192.43.244,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050774.0,76.0,1.0,158.121.104.4,123.0,44370.0,1579046557.0,17.0,0.0,0.0,158.121,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050776.0,76.0,1.0,192.6.38.127,123.0,49974.0,1579046559.0,17.0,0.0,0.0,192.6.38,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050778.0,76.0,1.0,216.133.140.77,123.0,35458.0,1579046561.0,17.0,0.0,0.0,216.133.140,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050780.0,76.0,1.0,140.221.8.88,123.0,35504.0,1579046563.0,17.0,0.0,0.0,140.221,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579050782.0,76.0,1.0,66.243.43.2,123.0,33427.0,1579046565.0,17.0,0.0,0.0,66,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054384.0,76.0,1.0,133.100.9.2,123.0,41900.0,1579050166.0,17.0,0.0,0.0,133.100,4218.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,3602.0
1579054386.0,76.0,1.0,139.78.100.163,123.0,54416.0,1579050169.0,17.0,0.0,0.0,139.78,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054388.0,76.0,1.0,131.107.1.10,123.0,41097.0,1579050171.0,17.0,0.0,0.0,131.107,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054390.0,76.0,1.0,199.165.76.11,123.0,55744.0,1579050173.0,17.0,0.0,0.0,199.165.76,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054392.0,76.0,1.0,140.142.16.34,123.0,44627.0,1579050175.0,17.0,0.0,0.0,140.142,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054394.0,76.0,1.0,128.138.140.44,123.0,34559.0,1579050177.0,17.0,0.0,0.0,128.138,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054396.0,76.0,1.0,137.146.210.250,123.0,46638.0,1579050179.0,17.0,0.0,0.0,137.146,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054398.0,76.0,1.0,192.36.144.22,123.0,32782.0,1579050181.0,17.0,0.0,0.0,192.36.144,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054400.0,76.0,1.0,129.7.1.66,123.0,55661.0,1579050183.0,17.0,0.0,0.0,129.7,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054402.0,76.0,1.0,192.43.244.18,123.0,45336.0,1579050185.0,17.0,0.0,0.0,192.43.244,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054404.0,76.0,1.0,158.121.104.4,123.0,33020.0,1579050187.0,17.0,0.0,0.0,158.121,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054406.0,76.0,1.0,192.6.38.127,123.0,34915.0,1579050189.0,17.0,0.0,0.0,192.6.38,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054408.0,76.0,1.0,216.133.140.77,123.0,44175.0,1579050191.0,17.0,0.0,0.0,216.133.140,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054410.0,76.0,1.0,140.221.8.88,123.0,47000.0,1579050193.0,17.0,0.0,0.0,140.221,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579054412.0,76.0,1.0,66.243.43.2,123.0,40442.0,1579050195.0,17.0,0.0,0.0,66,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058014.0,76.0,1.0,133.100.9.2,123.0,50927.0,1579053796.0,17.0,0.0,0.0,133.100,4218.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,3602.0
1579058016.0,76.0,1.0,139.78.100.163,123.0,38299.0,1579053798.0,17.0,0.0,0.0,139.78,4218.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058018.0,76.0,1.0,131.107.1.10,123.0,52876.0,1579053800.0,17.0,0.0,0.0,131.107,4218.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058020.0,76.0,1.0,199.165.76.11,123.0,48611.0,1579053802.0,17.0,0.0,0.0,199.165.76,4218.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058022.0,76.0,1.0,140.142.16.34,123.0,50145.0,1579053804.0,17.0,0.0,0.0,140.142,4218.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058024.0,76.0,1.0,128.138.140.44,123.0,51261.0,1579053807.0,17.0,0.0,0.0,128.138,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058026.0,76.0,1.0,137.146.210.250,123.0,50888.0,1579053809.0,17.0,0.0,0.0,137.146,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058028.0,76.0,1.0,192.36.144.22,123.0,41998.0,1579053811.0,17.0,0.0,0.0,192.36.144,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058030.0,76.0,1.0,129.7.1.66,123.0,51221.0,1579053813.0,17.0,0.0,0.0,129.7,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058032.0,76.0,1.0,192.43.244.18,123.0,45953.0,1579053815.0,17.0,0.0,0.0,192.43.244,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058034.0,76.0,1.0,158.121.104.4,123.0,55759.0,1579053817.0,17.0,0.0,0.0,158.121,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058036.0,76.0,1.0,192.6.38.127,123.0,37667.0,1579053819.0,17.0,0.0,0.0,192.6.38,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058038.0,76.0,1.0,216.133.140.77,123.0,52853.0,1579053821.0,17.0,0.0,0.0,216.133.140,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058040.0,76.0,1.0,140.221.8.88,123.0,56861.0,1579053823.0,17.0,0.0,0.0,140.221,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579058042.0,76.0,1.0,66.243.43.2,123.0,56845.0,1579053825.0,17.0,0.0,0.0,66,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061644.0,76.0,1.0,133.100.9.2,123.0,44035.0,1579057427.0,17.0,0.0,0.0,133.100,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,3602.0
1579061646.0,76.0,1.0,139.78.100.163,123.0,50982.0,1579057429.0,17.0,0.0,0.0,139.78,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061648.0,76.0,1.0,131.107.1.10,123.0,36772.0,1579057431.0,17.0,0.0,0.0,131.107,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061650.0,76.0,1.0,199.165.76.11,123.0,59197.0,1579057433.0,17.0,0.0,0.0,199.165.76,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061652.0,76.0,1.0,140.142.16.34,123.0,37617.0,1579057435.0,17.0,0.0,0.0,140.142,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061654.0,76.0,1.0,128.138.140.44,123.0,45773.0,1579057437.0,17.0,0.0,0.0,128.138,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061656.0,76.0,1.0,137.146.210.250,123.0,33168.0,1579057439.0,17.0,0.0,0.0,137.146,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061658.0,76.0,1.0,192.36.144.22,123.0,38130.0,1579057441.0,17.0,0.0,0.0,192.36.144,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061660.0,76.0,1.0,129.7.1.66,123.0,45602.0,1579057443.0,17.0,0.0,0.0,129.7,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061662.0,76.0,1.0,192.43.244.18,123.0,54046.0,1579057445.0,17.0,0.0,0.0,192.43.244,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061664.0,76.0,1.0,158.121.104.4,123.0,44917.0,1579057447.0,17.0,0.0,0.0,158.121,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061666.0,76.0,1.0,192.6.38.127,123.0,40593.0,1579057449.0,17.0,0.0,0.0,192.6.38,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061668.0,76.0,1.0,216.133.140.77,123.0,55913.0,1579057451.0,17.0,0.0,0.0,216.133.140,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061670.0,76.0,1.0,140.221.8.88,123.0,47092.0,1579057453.0,17.0,0.0,0.0,140.221,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579061672.0,76.0,1.0,66.243.43.2,123.0,43706.0,1579057455.0,17.0,0.0,0.0,66,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065274.0,76.0,1.0,133.100.9.2,123.0,60272.0,1579061056.0,17.0,0.0,0.0,133.100,4218.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,3602.0
1579065276.0,76.0,1.0,139.78.100.163,123.0,32955.0,1579061059.0,17.0,0.0,0.0,139.78,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065278.0,76.0,1.0,131.107.1.10,123.0,60093.0,1579061061.0,17.0,0.0,0.0,131.107,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065280.0,76.0,1.0,199.165.76.11,123.0,59555.0,1579061063.0,17.0,0.0,0.0,199.165.76,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065282.0,76.0,1.0,140.142.16.34,123.0,46755.0,1579061065.0,17.0,0.0,0.0,140.142,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065284.0,76.0,1.0,128.138.140.44,123.0,44184.0,1579061067.0,17.0,0.0,0.0,128.138,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065286.0,76.0,1.0,137.146.210.250,123.0,41082.0,1579061069.0,17.0,0.0,0.0,137.146,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065288.0,76.0,1.0,192.36.144.22,123.0,53990.0,1579061071.0,17.0,0.0,0.0,192.36.144,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065290.0,76.0,1.0,129.7.1.66,123.0,59793.0,1579061073.0,17.0,0.0,0.0,129.7,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065292.0,76.0,1.0,192.43.244.18,123.0,44191.0,1579061075.0,17.0,0.0,0.0,192.43.244,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065294.0,76.0,1.0,158.121.104.4,123.0,55063.0,1579061077.0,17.0,0.0,0.0,158.121,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065296.0,76.0,1.0,192.6.38.127,123.0,35918.0,1579061079.0,17.0,0.0,0.0,192.6.38,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065298.0,76.0,1.0,216.133.140.77,123.0,43555.0,1579061081.0,17.0,0.0,0.0,216.133.140,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065300.0,76.0,1.0,140.221.8.88,123.0,47744.0,1579061083.0,17.0,0.0,0.0,140.221,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579065302.0,76.0,1.0,66.243.43.2,123.0,58492.0,1579061085.0,17.0,0.0,0.0,66,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579068904.0,76.0,1.0,133.100.9.2,123.0,59132.0,1579064686.0,17.0,0.0,0.0,133.100,4218.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,3602.0
1579068906.0,76.0,1.0,139.78.100.163,123.0,34702.0,1579064688.0,17.0,0.0,0.0,139.78,4218.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579068908.0,76.0,1.0,131.107.1.10,123.0,35389.0,1579064691.0,17.0,0.0,0.0,131.107,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
1579068910.0,76.0,1.0,199.165.76.11,123.0,37536.0,1579064693.0,17.0,0.0,0.0,199.165.76,4217.0,access_point.TP_Link.TL-WA901ND,training,0.0,0.0,6.0,1.0,192.168.1.217,98:DE:D0:D0:B0:F0,Non-IoT,access_point,2020-01-15,2.0
