FIRST_SWITCHED,IN_BYTES,IN_PKTS,IPV4_DST_ADDR,L4_DST_PORT,L4_SRC_PORT,LAST_SWITCHED,PROTOCOL,SRC_TOS,TCP_FLAGS,IP,DURATION,device_model,partition,SRC_AS,DST_AS,INPUT_SNMP,OUTPUT_SNMP,IPV4_SRC_ADDR,MAC,category,type,date,inter_arrival_time
1579082870.0,942.0,8.0,34.73.232.153,443.0,49424.0,1579078655.0,6.0,0.0,31.0,34,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082870.0,1267.0,8.0,108.177.119.188,443.0,49422.0,1579078655.0,6.0,0.0,26.0,108,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082871.0,2404.0,17.0,52.142.119.134,443.0,49428.0,1579078657.0,6.0,0.0,31.0,52,4214.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082872.0,3204.0,32.0,34.73.232.153,443.0,49429.0,1579078659.0,6.0,0.0,26.0,34,4213.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082873.0,61364.0,60.0,172.217.168.206,443.0,65494.0,1579078699.0,17.0,0.0,0.0,172.217,4174.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082873.0,4106.0,7.0,172.217.17.42,443.0,61980.0,1579078672.0,17.0,0.0,0.0,172.217,4201.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082873.0,9792.0,36.0,108.177.119.189,443.0,61981.0,1579078702.0,17.0,0.0,0.0,108,4171.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082873.0,13505.0,24.0,172.217.17.37,443.0,49439.0,1579078659.0,6.0,0.0,27.0,172.217,4214.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082873.0,3319.0,36.0,34.73.232.153,443.0,49434.0,1579078659.0,6.0,0.0,26.0,34,4214.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082874.0,1504.0,9.0,31.13.90.51,443.0,49440.0,1579078659.0,6.0,0.0,27.0,31,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082875.0,4074.0,14.0,40.115.3.210,443.0,49442.0,1579078660.0,6.0,0.0,26.0,40,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082876.0,7473.0,25.0,172.217.20.68,443.0,56991.0,1579078663.0,17.0,0.0,0.0,172.217,4213.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082877.0,2014.0,16.0,216.58.208.99,443.0,49445.0,1579078669.0,6.0,0.0,27.0,216.58.208,4208.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082878.0,3682.0,10.0,216.58.208.99,443.0,49618.0,1579078702.0,17.0,0.0,0.0,216.58.208,4176.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082880.0,3188.0,15.0,52.155.169.137,443.0,49446.0,1579078663.0,6.0,0.0,27.0,52,4217.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,2.0
1579082883.0,975.0,8.0,52.3.37.90,443.0,49451.0,1579078669.0,6.0,0.0,27.0,52,4214.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,3.0
1579082883.0,978.0,8.0,172.217.168.226,443.0,49449.0,1579078669.0,6.0,0.0,27.0,172.217,4214.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082883.0,5841.0,15.0,172.217.17.138,443.0,64571.0,1579078685.0,17.0,0.0,0.0,172.217,4198.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082883.0,6297.0,10.0,172.217.168.226,443.0,64570.0,1579078682.0,17.0,0.0,0.0,172.217,4201.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082883.0,6228.0,10.0,172.217.168.226,443.0,64569.0,1579078682.0,17.0,0.0,0.0,172.217,4201.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082883.0,4767.0,11.0,172.217.17.138,443.0,56320.0,1579078682.0,17.0,0.0,0.0,172.217,4201.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082883.0,4867.0,21.0,52.3.37.90,443.0,49450.0,1579078669.0,6.0,0.0,27.0,52,4214.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082884.0,3353.0,10.0,18.140.159.143,443.0,49453.0,1579078680.0,6.0,0.0,31.0,18,4204.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082884.0,2602.0,13.0,172.217.168.226,443.0,49452.0,1579078669.0,6.0,0.0,27.0,172.217,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082884.0,975.0,8.0,18.140.159.143,443.0,49456.0,1579078670.0,6.0,0.0,31.0,18,4214.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082885.0,3874.0,15.0,172.217.17.37,443.0,49457.0,1579078670.0,6.0,0.0,27.0,172.217,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082886.0,3349.0,8.0,172.217.168.238,443.0,62276.0,1579078685.0,17.0,0.0,0.0,172.217,4201.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082886.0,937.0,7.0,172.217.168.238,443.0,49459.0,1579078670.0,6.0,0.0,27.0,172.217,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082887.0,6763.0,19.0,172.217.17.37,443.0,49461.0,1579078680.0,6.0,0.0,27.0,172.217,4207.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082890.0,2528.0,10.0,52.114.77.34,443.0,49462.0,1579078674.0,6.0,0.0,27.0,52,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,3.0
1579082893.0,2586.0,33.0,172.217.17.129,443.0,49464.0,1579078680.0,6.0,0.0,27.0,172.217,4213.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,3.0
1579082893.0,1867.0,14.0,172.217.17.129,443.0,49465.0,1579078680.0,6.0,0.0,27.0,172.217,4213.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082894.0,2567.0,13.0,52.155.169.137,443.0,49466.0,1579078678.0,6.0,0.0,31.0,52,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082898.0,78.0,1.0,34.73.232.153,443.0,49429.0,1579078682.0,6.0,0.0,24.0,34,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,4.0
1579082899.0,78.0,1.0,34.73.232.153,443.0,49434.0,1579078682.0,6.0,0.0,24.0,34,4217.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082901.0,2851.0,16.0,172.217.20.74,443.0,49467.0,1579078689.0,6.0,0.0,27.0,172.217,4212.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,2.0
1579082904.0,3987.0,16.0,40.90.22.185,443.0,49473.0,1579078689.0,6.0,0.0,26.0,40,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,3.0
1579082904.0,632.0,8.0,40.90.22.185,443.0,49471.0,1579078689.0,6.0,0.0,26.0,40,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082908.0,18565.0,359.0,151.139.128.10,443.0,49475.0,1579078699.0,6.0,0.0,31.0,151.139,4209.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,4.0
1579082909.0,5356.0,21.0,52.3.37.90,443.0,49477.0,1579078699.0,6.0,0.0,27.0,52,4210.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082909.0,2006.0,12.0,54.86.119.135,443.0,49479.0,1579078699.0,6.0,0.0,27.0,54,4210.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082910.0,7917.0,9.0,172.217.168.226,443.0,57063.0,1579078708.0,17.0,0.0,0.0,172.217,4202.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082910.0,975.0,8.0,54.86.119.135,443.0,49481.0,1579078700.0,6.0,0.0,27.0,54,4210.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082910.0,953.0,7.0,172.217.168.226,443.0,49486.0,1579078700.0,6.0,0.0,27.0,172.217,4210.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082911.0,774.0,7.0,192.229.221.185,443.0,49490.0,1579078695.0,6.0,0.0,30.0,192.229.221,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082911.0,352.0,4.0,192.229.221.185,443.0,49495.0,1579078695.0,6.0,0.0,30.0,192.229.221,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082911.0,3238.0,9.0,18.140.159.143,443.0,49489.0,1579078700.0,6.0,0.0,31.0,18,4211.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082911.0,820.0,6.0,18.140.159.143,443.0,49491.0,1579078700.0,6.0,0.0,31.0,18,4211.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082915.0,2498.0,11.0,52.114.76.35,443.0,49498.0,1579078702.0,6.0,0.0,27.0,52,4213.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,4.0
1579082916.0,41.0,1.0,108.177.119.188,443.0,49422.0,1579078700.0,6.0,0.0,16.0,108,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082916.0,3471.0,14.0,52.139.233.255,443.0,49500.0,1579078702.0,6.0,0.0,27.0,52,4214.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082918.0,2180.0,8.0,52.114.76.35,443.0,49504.0,1579078702.0,6.0,0.0,26.0,52,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,2.0
1579082919.0,7075.0,17.0,52.114.76.35,443.0,49505.0,1579078708.0,6.0,0.0,27.0,52,4211.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082923.0,78.0,1.0,34.73.232.153,443.0,49429.0,1579078706.0,6.0,0.0,24.0,34,4217.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,4.0
1579082924.0,78.0,1.0,34.73.232.153,443.0,49434.0,1579078708.0,6.0,0.0,24.0,34,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082924.0,3391.0,12.0,52.139.233.255,443.0,49508.0,1579078708.0,6.0,0.0,26.0,52,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082924.0,4721.0,19.0,52.3.37.90,443.0,49511.0,1579078719.0,6.0,0.0,27.0,52,4205.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082925.0,3238.0,9.0,18.140.159.143,443.0,49518.0,1579078721.0,6.0,0.0,31.0,18,4204.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082925.0,820.0,6.0,18.140.159.143,443.0,49519.0,1579078710.0,6.0,0.0,31.0,18,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082925.0,52.0,1.0,52.3.37.90,443.0,49513.0,1579078708.0,6.0,0.0,2.0,52,4217.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082925.0,52.0,1.0,52.3.37.90,443.0,49517.0,1579078708.0,6.0,0.0,2.0,52,4217.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082927.0,179.0,2.0,40.90.189.152,443.0,49414.0,1579078712.0,6.0,0.0,24.0,40,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,2.0
1579082932.0,20499.0,32.0,172.217.17.110,443.0,50251.0,1579078760.0,17.0,0.0,0.0,172.217,4172.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,5.0
1579082933.0,459.0,4.0,205.185.216.10,80.0,49527.0,1579078717.0,6.0,0.0,26.0,205.185.216,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082935.0,233.0,3.0,216.58.208.99,443.0,49618.0,1579078734.0,17.0,0.0,0.0,216.58.208,4201.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,2.0
1579082936.0,22359.0,50.0,31.13.90.51,443.0,49421.0,1579078732.0,6.0,0.0,24.0,31,4204.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082941.0,7353.0,14.0,52.114.74.45,443.0,49536.0,1579078725.0,6.0,0.0,27.0,52,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,5.0
1579082941.0,270.0,5.0,108.177.119.189,443.0,61981.0,1579078770.0,17.0,0.0,0.0,108,4171.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082942.0,3395.0,9.0,40.90.22.185,443.0,49473.0,1579078727.0,6.0,0.0,24.0,40,4215.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082942.0,40.0,1.0,40.90.22.185,443.0,49471.0,1579078725.0,6.0,0.0,17.0,40,4217.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082942.0,1201.0,8.0,192.229.221.185,443.0,49538.0,1579078729.0,6.0,0.0,26.0,192.229.221,4213.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082942.0,1926.0,12.0,192.229.221.185,443.0,49537.0,1579078729.0,6.0,0.0,26.0,192.229.221,4213.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082943.0,3172.0,50.0,31.13.90.51,443.0,49539.0,1579078729.0,6.0,0.0,27.0,31,4214.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082948.0,78.0,1.0,34.73.232.153,443.0,49429.0,1579078732.0,6.0,0.0,24.0,34,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,5.0
1579082949.0,78.0,1.0,34.73.232.153,443.0,49434.0,1579078732.0,6.0,0.0,24.0,34,4217.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082950.0,8469.0,132.0,151.139.128.10,443.0,49540.0,1579078740.0,6.0,0.0,31.0,151.139,4210.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082951.0,1779.0,8.0,54.86.119.135,443.0,49547.0,1579078740.0,6.0,0.0,27.0,54,4211.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082951.0,860.0,7.0,52.3.37.90,443.0,49546.0,1579078740.0,6.0,0.0,27.0,52,4211.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082951.0,5308.0,20.0,52.3.37.90,443.0,49544.0,1579078740.0,6.0,0.0,27.0,52,4211.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082952.0,3353.0,10.0,13.228.31.161,443.0,49548.0,1579078740.0,6.0,0.0,31.0,13,4212.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,1.0
1579082952.0,975.0,8.0,13.228.31.161,443.0,49549.0,1579078740.0,6.0,0.0,31.0,13,4212.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082952.0,1907.0,4.0,172.217.168.226,443.0,57063.0,1579078751.0,17.0,0.0,0.0,172.217,4201.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082961.0,41.0,1.0,108.177.119.188,443.0,49422.0,1579078745.0,6.0,0.0,16.0,108,4216.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,9.0
1579082966.0,4677.0,18.0,52.3.37.90,443.0,49551.0,1579078759.0,6.0,0.0,27.0,52,4207.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,5.0
1579082966.0,151.0,3.0,31.13.90.51,443.0,49421.0,1579078759.0,6.0,0.0,24.0,31,4207.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082966.0,52.0,1.0,52.3.37.90,443.0,49554.0,1579078749.0,6.0,0.0,2.0,52,4217.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
1579082966.0,52.0,1.0,52.3.37.90,443.0,49556.0,1579078749.0,6.0,0.0,2.0,52,4217.0,laptop.Dell.Latitude_E6430,training,0.0,0.0,6.0,1.0,192.168.1.215,60:67:20:7A:E7:D8,Non-IoT,laptop,2020-01-15,0.0
