FIRST_SWITCHED,IN_BYTES,IN_PKTS,IPV4_DST_ADDR,L4_DST_PORT,L4_SRC_PORT,LAST_SWITCHED,PROTOCOL,SRC_TOS,TCP_FLAGS,IP,DURATION,device_model,partition,SRC_AS,DST_AS,INPUT_SNMP,OUTPUT_SNMP,IPV4_SRC_ADDR,MAC,category,type,date,inter_arrival_time
1579057099.0,1248.0,26.0,3.211.83.178,9998.0,63497.0,1579052892.0,6.0,0.0,2.0,3,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,193.0
1579057293.0,1248.0,26.0,54.209.13.185,9998.0,63792.0,1579053085.0,6.0,0.0,2.0,54,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,194.0
1579057487.0,1248.0,26.0,34.237.36.230,9998.0,63214.0,1579053279.0,6.0,0.0,2.0,34,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,194.0
1579057681.0,1248.0,26.0,34.206.145.105,9998.0,65510.0,1579053474.0,6.0,0.0,2.0,34,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,194.0
1579057872.0,1248.0,26.0,52.205.50.150,9998.0,49299.0,1579053665.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,191.0
1579058066.0,1248.0,26.0,52.73.239.3,9998.0,60045.0,1579053858.0,6.0,0.0,2.0,52,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,194.0
1579058254.0,1248.0,26.0,52.0.153.171,9998.0,51627.0,1579054047.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,188.0
1579058444.0,1248.0,26.0,52.44.201.91,9998.0,65192.0,1579054237.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,190.0
1579058633.0,1248.0,26.0,54.209.13.185,9998.0,52950.0,1579054425.0,6.0,0.0,2.0,54,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,189.0
1579058820.0,1248.0,26.0,52.7.198.169,9998.0,62146.0,1579054613.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,187.0
1579059011.0,1248.0,26.0,34.232.15.206,9998.0,50567.0,1579054804.0,6.0,0.0,2.0,34,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,191.0
1579059197.0,1248.0,26.0,54.172.35.209,9998.0,62244.0,1579054989.0,6.0,0.0,2.0,54,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,186.0
1579059385.0,1248.0,26.0,3.217.51.254,9998.0,57701.0,1579055177.0,6.0,0.0,2.0,3,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,188.0
1579059573.0,1248.0,26.0,3.232.216.162,9998.0,59320.0,1579055365.0,6.0,0.0,2.0,3,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,188.0
1579059768.0,1248.0,26.0,52.73.48.107,9998.0,62012.0,1579055559.0,6.0,0.0,2.0,52,4209.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,195.0
1579059959.0,1248.0,26.0,52.203.72.103,9998.0,52247.0,1579055752.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,191.0
1579060154.0,1248.0,26.0,52.7.160.172,9998.0,62987.0,1579055946.0,6.0,0.0,2.0,52,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,195.0
1579060341.0,1248.0,26.0,3.209.181.240,9998.0,51164.0,1579056133.0,6.0,0.0,2.0,3,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,187.0
1579060536.0,1248.0,26.0,52.0.18.155,9998.0,60427.0,1579056329.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,195.0
1579060722.0,1248.0,26.0,34.227.121.239,9998.0,54125.0,1579056515.0,6.0,0.0,2.0,34,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,186.0
1579060915.0,1248.0,26.0,34.232.15.206,9998.0,51793.0,1579056707.0,6.0,0.0,2.0,34,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,193.0
1579061106.0,1248.0,26.0,52.200.237.114,9998.0,50761.0,1579056899.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,191.0
1579061293.0,1248.0,26.0,52.203.72.103,9998.0,53340.0,1579057085.0,6.0,0.0,2.0,52,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,187.0
1579061487.0,1248.0,26.0,52.5.17.3,9998.0,60051.0,1579057280.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,194.0
1579061676.0,1248.0,26.0,3.222.68.149,9998.0,51248.0,1579057468.0,6.0,0.0,2.0,3,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,189.0
1579061869.0,1248.0,26.0,34.196.234.29,9998.0,53661.0,1579057662.0,6.0,0.0,2.0,34,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,193.0
1579062060.0,1248.0,26.0,34.196.50.64,9998.0,51646.0,1579057853.0,6.0,0.0,2.0,34,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,191.0
1579062249.0,1248.0,26.0,3.232.162.145,9998.0,57518.0,1579058043.0,6.0,0.0,2.0,3,4206.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,189.0
1579062440.0,1248.0,26.0,3.232.162.145,9998.0,62431.0,1579058233.0,6.0,0.0,2.0,3,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,191.0
1579062632.0,1248.0,26.0,52.73.165.25,9998.0,52655.0,1579058425.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,192.0
1579062827.0,1248.0,26.0,52.206.203.23,9998.0,53728.0,1579058620.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,195.0
1579063013.0,1248.0,26.0,52.73.238.171,9998.0,57663.0,1579058805.0,6.0,0.0,2.0,52,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,186.0
1579063203.0,1248.0,26.0,34.199.159.223,9998.0,55478.0,1579058996.0,6.0,0.0,2.0,34,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,190.0
1579063389.0,1248.0,26.0,34.226.160.160,9998.0,62115.0,1579059181.0,6.0,0.0,2.0,34,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,186.0
1579063582.0,1248.0,26.0,54.236.250.106,9998.0,62855.0,1579059374.0,6.0,0.0,2.0,54,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,193.0
1579063767.0,1248.0,26.0,52.205.50.150,9998.0,60636.0,1579059560.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,185.0
1579063960.0,1248.0,26.0,52.203.72.103,9998.0,53070.0,1579059753.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,193.0
1579064149.0,1248.0,26.0,34.224.191.226,9998.0,63596.0,1579059942.0,6.0,0.0,2.0,34,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,189.0
1579064336.0,1248.0,26.0,107.21.51.149,9998.0,55441.0,1579060129.0,6.0,0.0,2.0,107,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,187.0
1579064523.0,1248.0,26.0,107.21.51.149,9998.0,50323.0,1579060315.0,6.0,0.0,2.0,107,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,187.0
1579064720.0,1248.0,26.0,34.239.229.204,9998.0,63441.0,1579060512.0,6.0,0.0,2.0,34,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,197.0
1579064914.0,1248.0,26.0,52.87.146.204,9998.0,50300.0,1579060707.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,194.0
1579065105.0,1248.0,26.0,52.203.72.103,9998.0,64862.0,1579060898.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,191.0
1579065299.0,1248.0,26.0,52.5.17.3,9998.0,50854.0,1579061092.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,194.0
1579065487.0,1248.0,26.0,52.7.160.172,9998.0,58826.0,1579061280.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,188.0
1579065681.0,1248.0,26.0,52.45.175.122,9998.0,60092.0,1579061473.0,6.0,0.0,2.0,52,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,194.0
1579065868.0,1248.0,26.0,52.6.17.111,9998.0,64321.0,1579061660.0,6.0,0.0,2.0,52,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,187.0
1579066061.0,1248.0,26.0,52.203.223.130,9998.0,54745.0,1579061854.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,193.0
1579066252.0,1248.0,26.0,3.208.152.72,9998.0,63140.0,1579062044.0,6.0,0.0,2.0,3,4208.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,191.0
1579066446.0,1200.0,25.0,52.205.50.150,9998.0,60261.0,1579062239.0,6.0,0.0,2.0,52,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,194.0
1579066632.0,1248.0,26.0,34.237.36.230,9998.0,58411.0,1579062425.0,6.0,0.0,2.0,34,4207.0,doorbell.Amazon.Ring,training,0.0,0.0,6.0,1.0,192.168.1.201,90:70:65:03:55:E9,IoT,IoT,2020-01-15,186.0
